Model,Path Gambar,Nama File,Jumlah Objek,Kelas Unik,Kelas Dominan,Label YOLO Format
Zenix,E:\datacamera2\2025-06-19_15-49-04\CAMERA_1.jpg,CAMERA_1.jpg,17,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"['3 0.362039 0.705374 0.052408 0.113183', '9 0.494473 0.775453 0.019992 0.020327', '4 0.551611 0.783948 0.020151 0.020098', '6 0.468621 0.561354 0.020429 0.020194', '8 0.493342 0.73761 0.019435 0.01911', '7 0.604054 0.567376 0.020192 0.020038', '11 0.438907 0.826232 0.019706 0.019607', '17 0.453089 0.636627 0.019891 0.020109', '13 0.541576 0.928881 0.020142 0.020514', '19 0.543431 0.751155 0.019883 0.01983', '14 0.403574 0.562413 0.019365 0.019669', '18 0.522466 0.659876 0.019252 0.019892', '12 0.530771 0.929044 0.020282 0.020316', '5 0.572553 0.927699 0.019617 0.020003', '16 0.401636 0.640635 0.019431 0.019833', '15 0.309718 0.672891 0.019878 0.019901', '10 0.453122 0.676001 0.019839 0.019926']"
Fortuner,E:\datacamera2\2025-06-19_15-47-37\CAMERA_1.jpg,CAMERA_1.jpg,20,"[0, 4, 5, 6, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 22, 24, 25, 26, 27, 28]",11,"['11 0.307272 0.689035 0.020501 0.020537', '10 0.356362 0.715853 0.020065 0.019797', '26 0.370423 0.729198 0.020158 0.020167', '6 0.534111 0.586494 0.029069 0.035141', '28 0.594493 0.783485 0.020395 0.02017', '17 0.506258 0.552911 0.020458 0.020571', '12 0.334011 0.687469 0.047073 0.08499', '4 0.554492 0.857526 0.02874 0.050674', '9 0.346995 0.645011 0.019756 0.019689', '18 0.588922 0.631269 0.020918 0.020342', '13 0.558937 0.626931 0.020333 0.020523', '27 0.550599 0.819779 0.020498 0.02044', '24 0.61189 0.778412 0.020414 0.020404', '5 0.618068 0.627593 0.020399 0.038945', '25 0.353091 0.82516 0.020585 0.020827', '22 0.583726 0.610876 0.021191 0.021169', '14 0.568083 0.631401 0.020915 0.0207', '0 0.593093 0.684486 0.020616 0.02012', '15 0.358687 0.568185 0.020402 0.020663', '16 0.418611 0.541372 0.020086 0.020404']"
Innova,E:\datacamera2\2025-06-19_15-47-37\CAMERA_1.jpg,CAMERA_1.jpg,16,"[0, 3, 4, 5, 6, 7, 8, 9, 10, 14, 16, 17, 19, 24, 25, 26]",6,"['6 0.356021 0.716297 0.01948 0.019696', '7 0.307084 0.688695 0.020433 0.020487', '4 0.533681 0.587884 0.029106 0.034567', '0 0.593441 0.685354 0.019933 0.020214', '8 0.334162 0.685995 0.04395 0.083253', '5 0.347362 0.645751 0.019958 0.020468', '24 0.611265 0.778808 0.020243 0.020526', '9 0.55887 0.625692 0.019967 0.020648', '26 0.370054 0.73013 0.020032 0.021004', '19 0.58315 0.610362 0.020693 0.020866', '25 0.353269 0.8256 0.019891 0.021265', '16 0.539592 0.676795 0.020344 0.025424', '14 0.587928 0.630772 0.021219 0.020719', '3 0.616719 0.616532 0.020635 0.050562', '10 0.568736 0.630586 0.020511 0.020601', '17 0.594075 0.783266 0.019602 0.019848']"
Zenix,E:\datacamera2\2025-06-19_15-47-37\CAMERA_1.jpg,CAMERA_1.jpg,0,[],-,[]
Fortuner,E:\datacamera2\2025-06-19_15-45-58\CAMERA_1.jpg,CAMERA_1.jpg,0,[],-,[]
Innova,E:\datacamera2\2025-06-19_15-45-58\CAMERA_1.jpg,CAMERA_1.jpg,0,[],-,[]
Zenix,E:\datacamera2\2025-06-19_15-45-58\CAMERA_1.jpg,CAMERA_1.jpg,17,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19]",9,"['9 0.495939 0.78123 0.019862 0.020026', '3 0.365423 0.710129 0.051822 0.111213', '17 0.455843 0.643591 0.020066 0.020077', '18 0.524572 0.666274 0.019358 0.019552', '16 0.405209 0.646618 0.019532 0.019608', '11 0.441003 0.832251 0.019514 0.019275', '19 0.545493 0.756453 0.020323 0.020378', '13 0.54312 0.933694 0.020246 0.020456', '10 0.455352 0.683954 0.019429 0.019696', '7 0.605691 0.576132 0.019532 0.020065', '14 0.406962 0.569532 0.019734 0.019759', '6 0.470319 0.569418 0.02028 0.019874', '12 0.532074 0.933873 0.020678 0.020683', '5 0.573096 0.932725 0.019943 0.020175', '4 0.553616 0.79014 0.019365 0.019611', '8 0.495588 0.744633 0.018851 0.019117', '2 0.341046 0.458055 0.019716 0.029266']"
Fortuner,E:\datacamera2\2025-06-19_15-44-11\CAMERA_1.jpg,CAMERA_1.jpg,19,"[4, 5, 6, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 22, 24, 25, 26, 27, 28]",6,"['6 0.535258 0.580085 0.029584 0.034844', '14 0.569299 0.62467 0.019911 0.019399', '28 0.595409 0.776807 0.020584 0.020309', '4 0.555242 0.850129 0.027757 0.050263', '17 0.507622 0.546444 0.020714 0.020946', '22 0.583228 0.605675 0.020391 0.020092', '13 0.560438 0.61936 0.020323 0.02034', '9 0.349301 0.63623 0.019635 0.019799', '5 0.618556 0.623098 0.021191 0.038569', '26 0.372027 0.721441 0.019819 0.019732', '10 0.357938 0.706441 0.020208 0.019873', '25 0.355428 0.816275 0.020399 0.020245', '18 0.589293 0.624941 0.020597 0.020245', '24 0.612291 0.772359 0.020169 0.020256', '12 0.336539 0.67834 0.046625 0.084617', '15 0.360028 0.560567 0.020272 0.020434', '11 0.309872 0.679662 0.020381 0.019949', '27 0.551262 0.812558 0.020459 0.020316', '16 0.420212 0.535802 0.019794 0.020685']"
Innova,E:\datacamera2\2025-06-19_15-44-11\CAMERA_1.jpg,CAMERA_1.jpg,17,"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 14, 16, 17, 19, 24, 25, 26]",8,"['8 0.336737 0.67685 0.043542 0.08136', '24 0.61193 0.77154 0.019714 0.020115', '6 0.358585 0.70595 0.01924 0.019598', '9 0.559899 0.619867 0.019463 0.020435', '26 0.371914 0.721868 0.018882 0.019403', '4 0.535142 0.581391 0.028758 0.035444', '19 0.583008 0.605165 0.02034 0.019864', '14 0.588732 0.62503 0.020568 0.020906', '10 0.569431 0.624886 0.020205 0.02026', '5 0.34892 0.636504 0.019904 0.019629', '3 0.617665 0.611752 0.021364 0.053429', '16 0.539995 0.66937 0.019846 0.025263', '25 0.355178 0.815787 0.020991 0.021473', '17 0.595777 0.776278 0.019855 0.019696', '2 0.555482 0.853201 0.025657 0.050123', '0 0.593182 0.679821 0.019946 0.019701', '7 0.30966 0.679684 0.02017 0.020012']"
Zenix,E:\datacamera2\2025-06-19_15-44-11\CAMERA_1.jpg,CAMERA_1.jpg,0,[],-,[]
Fortuner,E:\datacamera2\2025-06-19_15-42-34\CAMERA_1.jpg,CAMERA_1.jpg,23,"[0, 1, 2, 4, 6, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 21, 22, 23, 24, 25, 26, 27, 28]",8,"['8 0.594801 0.686953 0.048432 0.081252', '11 0.621861 0.689459 0.020483 0.020406', '17 0.504884 0.550989 0.020574 0.020536', '13 0.566825 0.627843 0.020781 0.020524', '14 0.556742 0.622537 0.020863 0.020694', '9 0.58285 0.645771 0.020532 0.019276', '16 0.417714 0.539 0.02066 0.020621', '26 0.370213 0.724823 0.019805 0.019892', '25 0.354026 0.820927 0.019929 0.019588', '21 0.358103 0.564425 0.020109 0.020341', '24 0.61013 0.773002 0.020459 0.020695', '28 0.592916 0.778151 0.020075 0.020306', '6 0.532203 0.584113 0.02892 0.034436', '10 0.573451 0.714942 0.020611 0.021013', '27 0.549485 0.814516 0.020645 0.020487', '15 0.355723 0.592167 0.020072 0.019787', '22 0.581035 0.608487 0.020684 0.020614', '18 0.585579 0.625696 0.020259 0.021429', '2 0.310109 0.610628 0.020797 0.021298', '1 0.315367 0.569723 0.020714 0.020444', '4 0.55474 0.859709 0.026298 0.045939', '23 0.55513 0.542313 0.019589 0.020002', '0 0.337858 0.676129 0.020433 0.020294']"
Innova,E:\datacamera2\2025-06-19_15-42-34\CAMERA_1.jpg,CAMERA_1.jpg,13,"[0, 2, 4, 7, 8, 9, 10, 13, 16, 17, 24, 25, 26]",7,"['7 0.621536 0.690653 0.019629 0.020003', '4 0.532239 0.58488 0.029041 0.035661', '16 0.537975 0.672219 0.020375 0.021299', '25 0.354005 0.820296 0.019136 0.020696', '8 0.595587 0.686454 0.042741 0.077606', '24 0.60984 0.773733 0.019986 0.02', '9 0.5561 0.622568 0.018665 0.020405', '26 0.369673 0.725002 0.020426 0.02123', '0 0.337543 0.676013 0.025197 0.024428', '13 0.504494 0.551406 0.020004 0.020074', '10 0.566765 0.628484 0.020363 0.021452', '2 0.554046 0.856722 0.024468 0.048936', '17 0.593276 0.777977 0.018015 0.019228']"
Zenix,E:\datacamera2\2025-06-19_15-42-34\CAMERA_1.jpg,CAMERA_1.jpg,0,[],-,[]
Fortuner,E:\datacamera2\2025-06-19_15-40-41\CAMERA_1.jpg,CAMERA_1.jpg,0,[],-,[]
Innova,E:\datacamera2\2025-06-19_15-40-41\CAMERA_1.jpg,CAMERA_1.jpg,0,[],-,[]
Zenix,E:\datacamera2\2025-06-19_15-40-41\CAMERA_1.jpg,CAMERA_1.jpg,18,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"['3 0.366199 0.722118 0.052219 0.117899', '11 0.44318 0.842484 0.019959 0.019889', '17 0.458616 0.651145 0.019962 0.019861', '4 0.557143 0.80193 0.020383 0.020595', '16 0.406046 0.65422 0.019271 0.019381', '18 0.527402 0.674635 0.02008 0.020607', '8 0.498653 0.754584 0.019953 0.019645', '14 0.407856 0.574334 0.019904 0.020184', '9 0.499399 0.792907 0.02061 0.021052', '10 0.457754 0.692477 0.019506 0.019851', '7 0.610564 0.581592 0.02036 0.0203', '15 0.312881 0.686409 0.020737 0.020922', '6 0.472813 0.57382 0.019015 0.01959', '12 0.536257 0.946849 0.020685 0.020633', '13 0.546494 0.946484 0.020015 0.020433', '19 0.549456 0.768852 0.02047 0.020626', '2 0.343227 0.473829 0.019775 0.038135', '5 0.576962 0.946417 0.020496 0.020268']"
Fortuner,E:\datacamera2\2025-06-19_15-39-11\CAMERA_1.jpg,CAMERA_1.jpg,14,"[0, 4, 5, 6, 10, 11, 12, 13, 14, 15, 18, 22, 24, 26]",12,"['12 0.340842 0.674536 0.047007 0.084434', '14 0.572612 0.61946 0.019768 0.020012', '18 0.591594 0.620202 0.02043 0.020089', '26 0.376716 0.715401 0.020109 0.019619', '0 0.596918 0.671959 0.019916 0.020019', '10 0.362934 0.7021 0.020044 0.020114', '11 0.31429 0.675612 0.020111 0.020075', '22 0.586763 0.60095 0.019691 0.019222', '24 0.615367 0.764782 0.02146 0.02119', '4 0.558538 0.845576 0.027864 0.050644', '5 0.620367 0.615551 0.020128 0.042307', '13 0.563572 0.615551 0.020305 0.019686', '15 0.364726 0.55912 0.020619 0.020743', '6 0.537878 0.576314 0.029255 0.034416']"
Innova,E:\datacamera2\2025-06-19_15-39-11\CAMERA_1.jpg,CAMERA_1.jpg,25,"[0, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]",21,"['21 0.428389 0.491155 0.019934 0.019787', '4 0.537598 0.578499 0.028641 0.033866', '8 0.34075 0.674056 0.043551 0.080151', '26 0.376393 0.715858 0.019932 0.019776', '28 0.562132 0.529767 0.020397 0.020743', '23 0.57487 0.509924 0.020247 0.020578', '12 0.42334 0.533233 0.019922 0.020383', '3 0.620605 0.610661 0.01994 0.052757', '22 0.497848 0.494328 0.020148 0.020301', '11 0.364712 0.55967 0.019845 0.02053', '16 0.544047 0.664499 0.019998 0.021818', '7 0.313954 0.675764 0.020548 0.020356', '10 0.573133 0.619918 0.019701 0.020765', '19 0.58679 0.600537 0.020274 0.020809', '0 0.597114 0.673612 0.020195 0.020409', '20 0.354793 0.521167 0.020198 0.020571', '9 0.563622 0.615393 0.020507 0.020281', '14 0.592023 0.619842 0.020473 0.020003', '27 0.441428 0.494589 0.019976 0.019955', '6 0.362062 0.702465 0.020455 0.020104', '24 0.615429 0.764855 0.020576 0.020656', '2 0.559705 0.850247 0.028478 0.05394', '13 0.510267 0.546697 0.02013 0.020144', '18 0.598132 0.770178 0.020278 0.023173', '25 0.358777 0.812153 0.020086 0.021996']"
Zenix,E:\datacamera2\2025-06-19_15-39-11\CAMERA_1.jpg,CAMERA_1.jpg,0,[],-,[]
Fortuner,E:\datacamera2\2025-06-19_15-37-14\CAMERA_1.jpg,CAMERA_1.jpg,10,"[0, 4, 5, 6, 13, 14, 17, 18, 22, 28]",28,"['28 0.594544 0.772372 0.020836 0.020711', '0 0.592851 0.674869 0.020148 0.01966', '18 0.588174 0.621357 0.020595 0.020269', '22 0.58227 0.603459 0.019852 0.019468', '14 0.568423 0.622203 0.02011 0.019913', '5 0.616922 0.61361 0.020603 0.049785', '4 0.555217 0.846952 0.030345 0.050824', '13 0.558425 0.617743 0.020225 0.02003', '17 0.506422 0.546632 0.019675 0.019745', '6 0.532527 0.578636 0.028599 0.033611']"
Innova,E:\datacamera2\2025-06-19_15-37-14\CAMERA_1.jpg,CAMERA_1.jpg,18,"[0, 1, 3, 4, 9, 10, 12, 13, 14, 15, 17, 19, 21, 22, 23, 24, 27, 28]",4,"['4 0.53321 0.579542 0.026549 0.032717', '28 0.558894 0.532121 0.020229 0.020856', '21 0.424346 0.493024 0.02013 0.020871', '23 0.571656 0.511989 0.020014 0.02033', '19 0.582147 0.60236 0.020076 0.019956', '14 0.587865 0.620564 0.020206 0.020191', '22 0.494779 0.495481 0.020061 0.020211', '10 0.568598 0.621599 0.019906 0.020687', '15 0.539693 0.665018 0.020443 0.020012', '9 0.558439 0.616837 0.020418 0.020058', '1 0.556274 0.849069 0.027366 0.042353', '17 0.594272 0.772122 0.020162 0.020103', '27 0.438221 0.496425 0.021031 0.020031', '13 0.506405 0.54721 0.019738 0.019782', '0 0.593052 0.675443 0.020119 0.020663', '3 0.614786 0.607828 0.020467 0.046109', '12 0.420618 0.534903 0.019773 0.021096', '24 0.61129 0.768478 0.019928 0.020024']"
Zenix,E:\datacamera2\2025-06-19_15-37-14\CAMERA_1.jpg,CAMERA_1.jpg,0,[],-,[]
Fortuner,E:\datacamera2\2025-06-19_15-35-38\CAMERA_1.jpg,CAMERA_1.jpg,0,[],-,[]
Innova,E:\datacamera2\2025-06-19_15-35-38\CAMERA_1.jpg,CAMERA_1.jpg,1,[8],8,['8 0.571266 0.721996 0.051457 0.114717']
Zenix,E:\datacamera2\2025-06-19_15-35-38\CAMERA_1.jpg,CAMERA_1.jpg,15,"[1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18]",1,"['1 0.569727 0.723158 0.051705 0.112596', '8 0.494642 0.753568 0.019226 0.019569', '18 0.460029 0.652902 0.019789 0.019903', '10 0.452934 0.692372 0.02029 0.020527', '17 0.391245 0.661748 0.01967 0.020482', '16 0.339732 0.716072 0.019362 0.019552', '15 0.324905 0.638058 0.019903 0.020574', '11 0.440222 0.841999 0.020621 0.020493', '7 0.461483 0.574148 0.019861 0.020092', '6 0.327436 0.573706 0.019891 0.020324', '2 0.337215 0.476063 0.021297 0.046854', '9 0.495778 0.790757 0.019666 0.019446', '5 0.574497 0.941727 0.020825 0.02086', '13 0.543518 0.942987 0.02137 0.021578', '12 0.532353 0.943121 0.02052 0.021535']"
Fortuner,E:\datacamera2\2025-06-19_15-34-05\CAMERA_1.jpg,CAMERA_1.jpg,23,"[0, 1, 2, 4, 6, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 21, 22, 23, 24, 25, 26, 27, 28]",11,"['11 0.624999 0.693584 0.019846 0.019946', '8 0.597381 0.69206 0.047622 0.082424', '28 0.595948 0.780956 0.020282 0.020178', '23 0.558682 0.548493 0.019632 0.019764', '6 0.536541 0.588864 0.030005 0.034666', '4 0.559649 0.858092 0.027086 0.04767', '1 0.321556 0.572677 0.020547 0.020475', '17 0.509451 0.555316 0.019824 0.020265', '14 0.561715 0.626496 0.020207 0.020091', '24 0.613398 0.776298 0.020119 0.020632', '9 0.586191 0.649887 0.020159 0.018877', '26 0.375967 0.7268 0.019937 0.019962', '22 0.584573 0.613391 0.020718 0.020724', '27 0.552742 0.816367 0.019628 0.020224', '2 0.316548 0.614524 0.020245 0.020298', '15 0.362027 0.595111 0.020627 0.020498', '10 0.577085 0.719071 0.019891 0.020303', '13 0.570794 0.633331 0.019802 0.019939', '16 0.422759 0.544722 0.020381 0.020567', '21 0.36429 0.566856 0.021359 0.020985', '25 0.3595 0.821097 0.020102 0.020326', '0 0.344238 0.679571 0.019663 0.019755', '18 0.590549 0.631592 0.019498 0.020349']"
Innova,E:\datacamera2\2025-06-19_15-34-05\CAMERA_1.jpg,CAMERA_1.jpg,10,"[4, 7, 8, 9, 14, 16, 17, 24, 25, 26]",4,"['4 0.53608 0.589472 0.027819 0.032889', '7 0.624805 0.692944 0.018825 0.01937', '8 0.599442 0.691 0.041017 0.073718', '26 0.375482 0.727278 0.020617 0.021013', '25 0.35934 0.821017 0.020166 0.021626', '16 0.542234 0.675928 0.020563 0.020781', '9 0.560982 0.627001 0.018504 0.020236', '24 0.612992 0.776441 0.018519 0.019006', '14 0.570589 0.632224 0.018876 0.019127', '17 0.596299 0.781336 0.018551 0.018864']"
Zenix,E:\datacamera2\2025-06-19_15-34-05\CAMERA_1.jpg,CAMERA_1.jpg,0,[],-,[]
Fortuner,E:\datacamera2\2025-06-19_15-32-17\CAMERA_1.jpg,CAMERA_1.jpg,0,[],-,[]
Innova,E:\datacamera2\2025-06-19_15-32-17\CAMERA_1.jpg,CAMERA_1.jpg,0,[],-,[]
Zenix,E:\datacamera2\2025-06-19_15-32-17\CAMERA_1.jpg,CAMERA_1.jpg,4,"[2, 3, 7, 15]",7,"['7 0.607969 0.570521 0.020059 0.020378', '15 0.313218 0.674883 0.019976 0.020173', '2 0.340776 0.448774 0.020208 0.027156', '3 0.362783 0.706894 0.057586 0.116007']"
Fortuner,E:\datacamera2\2025-06-19_15-30-50\CAMERA_1.jpg,CAMERA_1.jpg,23,"[0, 1, 2, 4, 6, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 21, 22, 23, 24, 25, 26, 27, 28]",11,"['11 0.622617 0.693852 0.01997 0.02012', '8 0.595282 0.690801 0.047952 0.080536', '1 0.316504 0.573545 0.020504 0.020008', '17 0.506319 0.554351 0.021 0.021055', '6 0.532899 0.588763 0.028906 0.03494', '25 0.356043 0.823939 0.020276 0.020279', '15 0.357299 0.596593 0.020311 0.020195', '14 0.558431 0.62669 0.020263 0.020383', '26 0.371979 0.728092 0.020118 0.020001', '22 0.582034 0.612085 0.021166 0.021168', '9 0.583613 0.650708 0.020175 0.020159', '27 0.550344 0.816853 0.020018 0.019896', '24 0.611043 0.777085 0.020874 0.020568', '28 0.593668 0.782975 0.020054 0.02015', '2 0.311566 0.615063 0.020564 0.020743', '23 0.55594 0.547117 0.019712 0.019424', '0 0.339145 0.681045 0.020266 0.020413', '21 0.359521 0.569046 0.02012 0.020059', '4 0.555271 0.860939 0.026383 0.04706', '10 0.574058 0.719689 0.020438 0.020345', '16 0.418568 0.544716 0.019956 0.020519', '13 0.567587 0.630867 0.020127 0.019643', '18 0.586851 0.63156 0.020363 0.019961']"
Innova,E:\datacamera2\2025-06-19_15-30-50\CAMERA_1.jpg,CAMERA_1.jpg,10,"[4, 7, 8, 9, 16, 17, 21, 24, 25, 26]",4,"['4 0.533016 0.5895 0.028713 0.034204', '7 0.622341 0.693556 0.019395 0.019563', '8 0.59656 0.689962 0.042089 0.076221', '24 0.610445 0.778021 0.019565 0.019786', '25 0.355596 0.823741 0.019707 0.021081', '26 0.371539 0.729676 0.021023 0.02125', '16 0.538907 0.676099 0.020559 0.021359', '9 0.55792 0.62748 0.018293 0.020723', '17 0.593544 0.782797 0.01857 0.018845', '21 0.418894 0.543972 0.020653 0.021398']"
Zenix,E:\datacamera2\2025-06-19_15-30-50\CAMERA_1.jpg,CAMERA_1.jpg,0,[],-,[]
Fortuner,E:\datacamera2\2025-06-19_15-29-19\CAMERA_1.jpg,CAMERA_1.jpg,18,"[0, 4, 5, 6, 9, 11, 12, 14, 15, 16, 17, 18, 22, 24, 25, 26, 27, 28]",6,"['6 0.537817 0.594534 0.030192 0.036609', '9 0.350307 0.651773 0.020058 0.02008', '12 0.337623 0.69484 0.047346 0.084834', '27 0.554432 0.827076 0.020266 0.020508', '5 0.621554 0.636134 0.020763 0.039557', '25 0.3564 0.831901 0.019869 0.020047', '17 0.509416 0.561039 0.020622 0.020973', '0 0.595737 0.692683 0.020352 0.020487', '4 0.558038 0.865739 0.028294 0.051951', '11 0.310295 0.695638 0.020232 0.020238', '15 0.361266 0.574501 0.020175 0.020284', '18 0.591756 0.639709 0.020836 0.020715', '14 0.571393 0.638463 0.020405 0.020438', '22 0.585982 0.619397 0.020772 0.020594', '28 0.598007 0.792064 0.020742 0.020597', '24 0.615166 0.787048 0.02005 0.020456', '26 0.373289 0.737086 0.020415 0.020118', '16 0.421404 0.549001 0.020544 0.020724']"
Innova,E:\datacamera2\2025-06-19_15-29-19\CAMERA_1.jpg,CAMERA_1.jpg,16,"[0, 3, 4, 5, 7, 8, 9, 10, 13, 14, 16, 17, 19, 24, 25, 26]",8,"['8 0.337325 0.693301 0.044068 0.081719', '7 0.309831 0.695083 0.020564 0.020394', '4 0.536238 0.595778 0.029172 0.035553', '5 0.350232 0.652018 0.01957 0.01956', '16 0.542424 0.684899 0.020329 0.020995', '26 0.372955 0.73763 0.020235 0.019946', '0 0.596283 0.694306 0.02036 0.020502', '10 0.57133 0.639392 0.019701 0.021127', '19 0.585348 0.619097 0.020162 0.021022', '25 0.356252 0.831985 0.020793 0.021733', '14 0.591778 0.639356 0.020701 0.020663', '3 0.619606 0.627286 0.020137 0.048621', '24 0.614892 0.787736 0.019724 0.020483', '17 0.598005 0.793401 0.020619 0.020426', '9 0.562887 0.635212 0.021058 0.02054', '13 0.509039 0.560714 0.02079 0.02155']"
Zenix,E:\datacamera2\2025-06-19_15-29-19\CAMERA_1.jpg,CAMERA_1.jpg,0,[],-,[]
Fortuner,E:\datacamera2\2025-06-19_15-27-43\CAMERA_1.jpg,CAMERA_1.jpg,0,[],-,[]
Innova,E:\datacamera2\2025-06-19_15-27-43\CAMERA_1.jpg,CAMERA_1.jpg,0,[],-,[]
Zenix,E:\datacamera2\2025-06-19_15-27-43\CAMERA_1.jpg,CAMERA_1.jpg,12,"[2, 4, 6, 7, 8, 9, 10, 14, 15, 17, 18, 19]",7,"['7 0.60401 0.561765 0.019952 0.0204', '15 0.312419 0.664296 0.020108 0.020125', '6 0.468779 0.555036 0.020427 0.020499', '18 0.522526 0.650483 0.019676 0.01959', '17 0.454873 0.629236 0.019285 0.019632', '4 0.551428 0.773472 0.019859 0.019699', '8 0.49373 0.727773 0.018989 0.019251', '19 0.544182 0.739615 0.020453 0.020258', '10 0.454255 0.668092 0.018216 0.018389', '2 0.339189 0.438577 0.020062 0.057142', '14 0.405494 0.556947 0.02052 0.020611', '9 0.493676 0.768984 0.020391 0.021024']"
Fortuner,E:\datacamera2\2025-06-19_15-26-12\CAMERA_1.jpg,CAMERA_1.jpg,13,"[0, 4, 5, 6, 13, 14, 16, 17, 18, 22, 24, 27, 28]",6,"['6 0.531375 0.581188 0.028857 0.033758', '17 0.503513 0.547803 0.020022 0.02027', '14 0.565541 0.624113 0.020374 0.020492', '22 0.579356 0.603987 0.020998 0.020543', '13 0.555774 0.619536 0.020267 0.020364', '24 0.60776 0.76992 0.019951 0.020385', '28 0.591249 0.774533 0.020523 0.02064', '18 0.584849 0.624548 0.02089 0.020915', '4 0.551752 0.847768 0.028513 0.05106', '5 0.613643 0.62181 0.02054 0.039979', '27 0.547183 0.808925 0.019781 0.020127', '16 0.417291 0.535452 0.020559 0.020494', '0 0.589547 0.676422 0.020331 0.020442']"
Innova,E:\datacamera2\2025-06-19_15-26-12\CAMERA_1.jpg,CAMERA_1.jpg,10,"[3, 4, 9, 10, 13, 14, 16, 17, 19, 24]",4,"['4 0.530654 0.582397 0.028976 0.034668', '19 0.579402 0.603533 0.021203 0.020437', '10 0.56535 0.623198 0.020735 0.021265', '24 0.607701 0.769543 0.020024 0.020548', '9 0.555827 0.619021 0.019868 0.020442', '3 0.612613 0.610915 0.019986 0.049511', '16 0.53665 0.669264 0.020443 0.028016', '14 0.584148 0.623732 0.021074 0.020959', '17 0.590882 0.773835 0.020457 0.020235', '13 0.503349 0.549114 0.0197 0.02059']"
Zenix,E:\datacamera2\2025-06-19_15-26-12\CAMERA_1.jpg,CAMERA_1.jpg,0,[],-,[]
Fortuner,E:\datacamera2\2025-06-19_15-24-26\CAMERA_1.jpg,CAMERA_1.jpg,0,[],-,[]
Innova,E:\datacamera2\2025-06-19_15-24-26\CAMERA_1.jpg,CAMERA_1.jpg,1,[8],8,['8 0.573107 0.715061 0.050358 0.106228']
Zenix,E:\datacamera2\2025-06-19_15-24-26\CAMERA_1.jpg,CAMERA_1.jpg,6,"[1, 5, 7, 12, 13, 18]",1,"['1 0.571637 0.717243 0.049852 0.105769', '13 0.54618 0.941666 0.02088 0.021963', '7 0.462783 0.573301 0.019882 0.019736', '12 0.534699 0.941765 0.021439 0.02229', '5 0.576141 0.938998 0.020119 0.020442', '18 0.462449 0.651793 0.019523 0.019731']"
Fortuner,E:\datacamera2\2025-06-19_15-22-46\CAMERA_1.jpg,CAMERA_1.jpg,17,"[4, 5, 6, 9, 10, 11, 12, 13, 14, 15, 17, 18, 21, 22, 24, 25, 26]",9,"['9 0.352709 0.638449 0.019912 0.019814', '12 0.340393 0.679192 0.046114 0.083372', '10 0.361619 0.706801 0.019594 0.019475', '25 0.358882 0.816221 0.01973 0.019732', '18 0.590792 0.62587 0.019718 0.020112', '26 0.375164 0.721587 0.019495 0.019809', '11 0.313741 0.68033 0.019957 0.019424', '14 0.571988 0.625894 0.020032 0.019857', '22 0.585978 0.606624 0.020208 0.01959', '5 0.619358 0.622319 0.020314 0.040746', '13 0.562617 0.62113 0.02056 0.020233', '15 0.363227 0.56391 0.019928 0.02064', '24 0.613847 0.769972 0.020924 0.02078', '6 0.536674 0.581647 0.029336 0.036484', '4 0.556368 0.848595 0.0258 0.04304', '21 0.355515 0.527158 0.02066 0.020724', '17 0.509574 0.551191 0.018686 0.018414']"
